date,open_interest,ticker,expiration,type,strike
4/20/2016,208,FB,5/20/2016,P,98
4/21/2016,221,FB,5/20/2016,P,98
4/22/2016,451,FB,5/20/2016,P,98
4/25/2016,581,FB,5/20/2016,P,98
4/26/2016,642,FB,5/20/2016,P,98
4/27/2016,1105,FB,5/20/2016,P,98
4/28/2016,717,FB,5/20/2016,P,98
4/29/2016,715,FB,5/20/2016,P,98
5/2/2016,694,FB,5/20/2016,P,98
5/3/2016,692,FB,5/20/2016,P,98
5/4/2016,687,FB,5/20/2016,P,98
5/5/2016,687,FB,5/20/2016,P,98
5/6/2016,687,FB,5/20/2016,P,98
5/9/2016,686,FB,5/20/2016,P,98
5/10/2016,686,FB,5/20/2016,P,98
5/11/2016,686,FB,5/20/2016,P,98
5/12/2016,686,FB,5/20/2016,P,98
5/13/2016,685,FB,5/20/2016,P,98
5/16/2016,685,FB,5/20/2016,P,98
5/17/2016,685,FB,5/20/2016,P,98
5/18/2016,685,FB,5/20/2016,P,98
5/19/2016,685,FB,5/20/2016,P,98
5/20/2016,685,FB,5/20/2016,P,98
4/18/2016,117,FB,5/20/2016,P,99
4/19/2016,144,FB,5/20/2016,P,99
4/20/2016,152,FB,5/20/2016,P,99
4/21/2016,155,FB,5/20/2016,P,99
4/22/2016,365,FB,5/20/2016,P,99
4/25/2016,426,FB,5/20/2016,P,99
4/26/2016,488,FB,5/20/2016,P,99
4/27/2016,1338,FB,5/20/2016,P,99
4/28/2016,1330,FB,5/20/2016,P,99
4/29/2016,1343,FB,5/20/2016,P,99
5/2/2016,1425,FB,5/20/2016,P,99
5/3/2016,1420,FB,5/20/2016,P,99
5/4/2016,1414,FB,5/20/2016,P,99
5/5/2016,1414,FB,5/20/2016,P,99
5/6/2016,1414,FB,5/20/2016,P,99
5/9/2016,1414,FB,5/20/2016,P,99
5/10/2016,1394,FB,5/20/2016,P,99
5/11/2016,1384,FB,5/20/2016,P,99
5/12/2016,1384,FB,5/20/2016,P,99
5/13/2016,1376,FB,5/20/2016,P,99
5/16/2016,1366,FB,5/20/2016,P,99
5/17/2016,1364,FB,5/20/2016,P,99
5/18/2016,1363,FB,5/20/2016,P,99
5/19/2016,1363,FB,5/20/2016,P,99
5/20/2016,1363,FB,5/20/2016,P,99
4/3/2016,9163,FB,5/20/2016,P,100
4/4/2016,11538,FB,5/20/2016,P,100
4/5/2016,12214,FB,5/20/2016,P,100
4/6/2016,15954,FB,5/20/2016,P,100
4/7/2016,16042,FB,5/20/2016,P,100
4/8/2016,16896,FB,5/20/2016,P,100
4/11/2016,17887,FB,5/20/2016,P,100
4/12/2016,18332,FB,5/20/2016,P,100
4/13/2016,21368,FB,5/20/2016,P,100
4/14/2016,21739,FB,5/20/2016,P,100
4/15/2016,22753,FB,5/20/2016,P,100
4/18/2016,22930,FB,5/20/2016,P,100
4/19/2016,22996,FB,5/20/2016,P,100
4/20/2016,22922,FB,5/20/2016,P,100
4/21/2016,22774,FB,5/20/2016,P,100
4/22/2016,23054,FB,5/20/2016,P,100
4/25/2016,24591,FB,5/20/2016,P,100
4/26/2016,27802,FB,5/20/2016,P,100
4/27/2016,31531,FB,5/20/2016,P,100
4/28/2016,28363,FB,5/20/2016,P,100
4/29/2016,28107,FB,5/20/2016,P,100
5/2/2016,27652,FB,5/20/2016,P,100
5/3/2016,27105,FB,5/20/2016,P,100
5/4/2016,26547,FB,5/20/2016,P,100
5/5/2016,26420,FB,5/20/2016,P,100
5/6/2016,26223,FB,5/20/2016,P,100
5/9/2016,26117,FB,5/20/2016,P,100
5/10/2016,26352,FB,5/20/2016,P,100
5/11/2016,26366,FB,5/20/2016,P,100
5/12/2016,26331,FB,5/20/2016,P,100
5/13/2016,26275,FB,5/20/2016,P,100
5/16/2016,26252,FB,5/20/2016,P,100
5/17/2016,26165,FB,5/20/2016,P,100
5/18/2016,26164,FB,5/20/2016,P,100
5/19/2016,26164,FB,5/20/2016,P,100
5/20/2016,26020,FB,5/20/2016,P,100
4/18/2016,909,FB,5/20/2016,P,101
4/19/2016,1007,FB,5/20/2016,P,101
4/20/2016,1059,FB,5/20/2016,P,101
4/21/2016,1062,FB,5/20/2016,P,101
4/22/2016,1155,FB,5/20/2016,P,101
4/25/2016,1239,FB,5/20/2016,P,101
4/26/2016,6604,FB,5/20/2016,P,101
4/27/2016,7471,FB,5/20/2016,P,101
4/28/2016,3971,FB,5/20/2016,P,101
4/29/2016,4155,FB,5/20/2016,P,101
5/2/2016,4120,FB,5/20/2016,P,101
5/3/2016,3221,FB,5/20/2016,P,101
5/4/2016,3222,FB,5/20/2016,P,101
5/5/2016,3219,FB,5/20/2016,P,101
5/6/2016,3222,FB,5/20/2016,P,101
5/9/2016,3229,FB,5/20/2016,P,101
5/10/2016,3229,FB,5/20/2016,P,101
5/11/2016,3229,FB,5/20/2016,P,101
5/12/2016,3229,FB,5/20/2016,P,101
5/13/2016,3229,FB,5/20/2016,P,101
5/16/2016,3228,FB,5/20/2016,P,101
5/17/2016,3228,FB,5/20/2016,P,101
5/18/2016,3227,FB,5/20/2016,P,101
5/19/2016,3227,FB,5/20/2016,P,101
5/20/2016,3214,FB,5/20/2016,P,101
4/18/2016,174,FB,5/20/2016,P,102
4/19/2016,254,FB,5/20/2016,P,102
4/20/2016,333,FB,5/20/2016,P,102
4/21/2016,356,FB,5/20/2016,P,102
4/22/2016,571,FB,5/20/2016,P,102
4/25/2016,618,FB,5/20/2016,P,102
4/26/2016,755,FB,5/20/2016,P,102
4/27/2016,1845,FB,5/20/2016,P,102
4/28/2016,1782,FB,5/20/2016,P,102
4/29/2016,1780,FB,5/20/2016,P,102
5/2/2016,1670,FB,5/20/2016,P,102
5/3/2016,1691,FB,5/20/2016,P,102
5/4/2016,1687,FB,5/20/2016,P,102
5/5/2016,1687,FB,5/20/2016,P,102
5/6/2016,1739,FB,5/20/2016,P,102
5/9/2016,1738,FB,5/20/2016,P,102
5/10/2016,1834,FB,5/20/2016,P,102
5/11/2016,1824,FB,5/20/2016,P,102
5/12/2016,1824,FB,5/20/2016,P,102
5/13/2016,1824,FB,5/20/2016,P,102
5/16/2016,1824,FB,5/20/2016,P,102
5/17/2016,1823,FB,5/20/2016,P,102
5/18/2016,1823,FB,5/20/2016,P,102
5/19/2016,1823,FB,5/20/2016,P,102
5/20/2016,1716,FB,5/20/2016,P,102
4/18/2016,877,FB,5/20/2016,P,103
4/19/2016,1785,FB,5/20/2016,P,103
4/20/2016,1661,FB,5/20/2016,P,103
4/21/2016,1690,FB,5/20/2016,P,103
4/22/2016,1869,FB,5/20/2016,P,103
4/25/2016,1994,FB,5/20/2016,P,103
4/26/2016,3742,FB,5/20/2016,P,103
4/27/2016,3865,FB,5/20/2016,P,103
4/28/2016,3604,FB,5/20/2016,P,103
4/29/2016,3610,FB,5/20/2016,P,103
5/2/2016,3617,FB,5/20/2016,P,103
5/3/2016,3620,FB,5/20/2016,P,103
5/4/2016,3610,FB,5/20/2016,P,103
5/5/2016,3610,FB,5/20/2016,P,103
5/6/2016,3606,FB,5/20/2016,P,103
5/9/2016,3608,FB,5/20/2016,P,103
5/10/2016,3608,FB,5/20/2016,P,103
5/11/2016,3607,FB,5/20/2016,P,103
5/12/2016,3607,FB,5/20/2016,P,103
5/13/2016,3607,FB,5/20/2016,P,103
5/16/2016,3607,FB,5/20/2016,P,103
5/17/2016,3510,FB,5/20/2016,P,103
5/18/2016,3510,FB,5/20/2016,P,103
5/19/2016,3510,FB,5/20/2016,P,103
5/20/2016,3501,FB,5/20/2016,P,103
4/18/2016,406,FB,5/20/2016,P,104
4/19/2016,422,FB,5/20/2016,P,104
4/20/2016,454,FB,5/20/2016,P,104
4/21/2016,525,FB,5/20/2016,P,104
4/22/2016,751,FB,5/20/2016,P,104
4/25/2016,738,FB,5/20/2016,P,104
4/26/2016,1354,FB,5/20/2016,P,104
4/27/2016,2207,FB,5/20/2016,P,104
4/28/2016,2192,FB,5/20/2016,P,104
4/29/2016,2199,FB,5/20/2016,P,104
5/2/2016,1991,FB,5/20/2016,P,104
5/3/2016,2005,FB,5/20/2016,P,104
5/4/2016,2007,FB,5/20/2016,P,104
5/5/2016,2010,FB,5/20/2016,P,104
5/6/2016,2011,FB,5/20/2016,P,104
5/9/2016,1915,FB,5/20/2016,P,104
5/10/2016,1914,FB,5/20/2016,P,104
5/11/2016,1912,FB,5/20/2016,P,104
5/12/2016,1911,FB,5/20/2016,P,104
5/13/2016,1910,FB,5/20/2016,P,104
5/16/2016,1914,FB,5/20/2016,P,104
5/17/2016,1949,FB,5/20/2016,P,104
5/18/2016,1949,FB,5/20/2016,P,104
5/19/2016,1939,FB,5/20/2016,P,104
5/20/2016,1914,FB,5/20/2016,P,104
4/3/2016,8626,FB,5/20/2016,P,105
4/4/2016,8611,FB,5/20/2016,P,105
4/5/2016,8618,FB,5/20/2016,P,105
4/6/2016,8957,FB,5/20/2016,P,105
4/7/2016,9060,FB,5/20/2016,P,105
4/8/2016,12330,FB,5/20/2016,P,105
4/11/2016,13372,FB,5/20/2016,P,105
4/12/2016,13751,FB,5/20/2016,P,105
4/13/2016,14235,FB,5/20/2016,P,105
4/14/2016,14437,FB,5/20/2016,P,105
4/15/2016,14954,FB,5/20/2016,P,105
4/18/2016,14964,FB,5/20/2016,P,105
4/19/2016,14977,FB,5/20/2016,P,105
4/20/2016,15068,FB,5/20/2016,P,105
4/21/2016,15083,FB,5/20/2016,P,105
4/22/2016,15292,FB,5/20/2016,P,105
4/25/2016,15715,FB,5/20/2016,P,105
4/26/2016,16495,FB,5/20/2016,P,105
4/27/2016,17923,FB,5/20/2016,P,105
4/28/2016,17245,FB,5/20/2016,P,105
4/29/2016,17771,FB,5/20/2016,P,105
5/2/2016,17675,FB,5/20/2016,P,105
5/3/2016,17792,FB,5/20/2016,P,105
5/4/2016,17419,FB,5/20/2016,P,105
5/5/2016,17470,FB,5/20/2016,P,105
5/6/2016,17254,FB,5/20/2016,P,105
5/9/2016,17293,FB,5/20/2016,P,105
5/10/2016,17352,FB,5/20/2016,P,105
5/11/2016,17137,FB,5/20/2016,P,105
5/12/2016,17142,FB,5/20/2016,P,105
5/13/2016,17126,FB,5/20/2016,P,105
5/16/2016,17282,FB,5/20/2016,P,105
5/17/2016,17210,FB,5/20/2016,P,105
5/18/2016,17207,FB,5/20/2016,P,105
5/19/2016,17207,FB,5/20/2016,P,105
5/20/2016,16866,FB,5/20/2016,P,105
4/18/2016,147,FB,5/20/2016,P,106
4/19/2016,241,FB,5/20/2016,P,106
4/20/2016,496,FB,5/20/2016,P,106
4/21/2016,798,FB,5/20/2016,P,106
4/22/2016,1120,FB,5/20/2016,P,106
4/25/2016,1357,FB,5/20/2016,P,106
4/26/2016,1679,FB,5/20/2016,P,106
4/27/2016,1996,FB,5/20/2016,P,106
4/28/2016,1689,FB,5/20/2016,P,106
4/29/2016,1711,FB,5/20/2016,P,106
5/2/2016,1791,FB,5/20/2016,P,106
5/3/2016,1916,FB,5/20/2016,P,106
5/4/2016,1907,FB,5/20/2016,P,106
5/5/2016,1937,FB,5/20/2016,P,106
5/6/2016,1923,FB,5/20/2016,P,106
5/9/2016,1938,FB,5/20/2016,P,106
5/10/2016,3230,FB,5/20/2016,P,106
5/11/2016,4056,FB,5/20/2016,P,106
5/12/2016,4036,FB,5/20/2016,P,106
5/13/2016,4036,FB,5/20/2016,P,106
5/16/2016,4070,FB,5/20/2016,P,106
5/17/2016,4066,FB,5/20/2016,P,106
5/18/2016,3962,FB,5/20/2016,P,106
5/19/2016,3962,FB,5/20/2016,P,106
5/20/2016,3910,FB,5/20/2016,P,106
4/18/2016,140,FB,5/20/2016,P,107
4/19/2016,183,FB,5/20/2016,P,107
4/20/2016,486,FB,5/20/2016,P,107
4/21/2016,626,FB,5/20/2016,P,107
4/22/2016,667,FB,5/20/2016,P,107
4/25/2016,768,FB,5/20/2016,P,107
4/26/2016,830,FB,5/20/2016,P,107
4/27/2016,3761,FB,5/20/2016,P,107
4/28/2016,3532,FB,5/20/2016,P,107
4/29/2016,3497,FB,5/20/2016,P,107
5/2/2016,3710,FB,5/20/2016,P,107
5/3/2016,3794,FB,5/20/2016,P,107
5/4/2016,3829,FB,5/20/2016,P,107
5/5/2016,3852,FB,5/20/2016,P,107
5/6/2016,3845,FB,5/20/2016,P,107
5/9/2016,3833,FB,5/20/2016,P,107
5/10/2016,3772,FB,5/20/2016,P,107
5/11/2016,3868,FB,5/20/2016,P,107
5/12/2016,3833,FB,5/20/2016,P,107
5/13/2016,3924,FB,5/20/2016,P,107
5/16/2016,3912,FB,5/20/2016,P,107
5/17/2016,3912,FB,5/20/2016,P,107
5/18/2016,3908,FB,5/20/2016,P,107
5/19/2016,3908,FB,5/20/2016,P,107
5/20/2016,3815,FB,5/20/2016,P,107
4/18/2016,304,FB,5/20/2016,P,108
4/19/2016,338,FB,5/20/2016,P,108
4/20/2016,393,FB,5/20/2016,P,108
4/21/2016,446,FB,5/20/2016,P,108
4/22/2016,477,FB,5/20/2016,P,108
4/25/2016,657,FB,5/20/2016,P,108
4/26/2016,774,FB,5/20/2016,P,108
4/27/2016,3907,FB,5/20/2016,P,108
4/28/2016,3958,FB,5/20/2016,P,108
4/29/2016,4076,FB,5/20/2016,P,108
5/2/2016,4100,FB,5/20/2016,P,108
5/3/2016,4220,FB,5/20/2016,P,108
5/4/2016,4273,FB,5/20/2016,P,108
5/5/2016,4274,FB,5/20/2016,P,108
5/6/2016,4405,FB,5/20/2016,P,108
5/9/2016,4422,FB,5/20/2016,P,108
5/10/2016,4415,FB,5/20/2016,P,108
5/11/2016,4862,FB,5/20/2016,P,108
5/12/2016,4860,FB,5/20/2016,P,108
5/13/2016,5012,FB,5/20/2016,P,108
5/16/2016,5014,FB,5/20/2016,P,108
5/17/2016,4920,FB,5/20/2016,P,108
5/18/2016,4920,FB,5/20/2016,P,108
5/19/2016,4831,FB,5/20/2016,P,108
5/20/2016,4824,FB,5/20/2016,P,108
4/18/2016,148,FB,5/20/2016,P,109
4/19/2016,308,FB,5/20/2016,P,109
4/20/2016,287,FB,5/20/2016,P,109
4/21/2016,4234,FB,5/20/2016,P,109
4/22/2016,4364,FB,5/20/2016,P,109
4/25/2016,4467,FB,5/20/2016,P,109
4/26/2016,4739,FB,5/20/2016,P,109
4/27/2016,4728,FB,5/20/2016,P,109
4/28/2016,4792,FB,5/20/2016,P,109
4/29/2016,4820,FB,5/20/2016,P,109
5/2/2016,4833,FB,5/20/2016,P,109
5/3/2016,4817,FB,5/20/2016,P,109
5/4/2016,4846,FB,5/20/2016,P,109
5/5/2016,4895,FB,5/20/2016,P,109
5/6/2016,4926,FB,5/20/2016,P,109
5/9/2016,5740,FB,5/20/2016,P,109
5/10/2016,5730,FB,5/20/2016,P,109
5/11/2016,5725,FB,5/20/2016,P,109
5/12/2016,5646,FB,5/20/2016,P,109
5/13/2016,5708,FB,5/20/2016,P,109
5/16/2016,5635,FB,5/20/2016,P,109
5/17/2016,5623,FB,5/20/2016,P,109
5/18/2016,5575,FB,5/20/2016,P,109
5/19/2016,5563,FB,5/20/2016,P,109
5/20/2016,5528,FB,5/20/2016,P,109
4/3/2016,5020,FB,5/20/2016,P,110
4/4/2016,6412,FB,5/20/2016,P,110
4/5/2016,6580,FB,5/20/2016,P,110
4/6/2016,10231,FB,5/20/2016,P,110
4/7/2016,10335,FB,5/20/2016,P,110
4/8/2016,11785,FB,5/20/2016,P,110
4/11/2016,12096,FB,5/20/2016,P,110
4/12/2016,12176,FB,5/20/2016,P,110
4/13/2016,13538,FB,5/20/2016,P,110
4/14/2016,14378,FB,5/20/2016,P,110
4/15/2016,15242,FB,5/20/2016,P,110
4/18/2016,15315,FB,5/20/2016,P,110
4/19/2016,14695,FB,5/20/2016,P,110
4/20/2016,15817,FB,5/20/2016,P,110
4/21/2016,14855,FB,5/20/2016,P,110
4/22/2016,15509,FB,5/20/2016,P,110
4/25/2016,15602,FB,5/20/2016,P,110
4/26/2016,17701,FB,5/20/2016,P,110
4/27/2016,16272,FB,5/20/2016,P,110
4/28/2016,17391,FB,5/20/2016,P,110
4/29/2016,15557,FB,5/20/2016,P,110
5/2/2016,15590,FB,5/20/2016,P,110
5/3/2016,15489,FB,5/20/2016,P,110
5/4/2016,15731,FB,5/20/2016,P,110
5/5/2016,14966,FB,5/20/2016,P,110
5/6/2016,14543,FB,5/20/2016,P,110
5/9/2016,14615,FB,5/20/2016,P,110
5/10/2016,14338,FB,5/20/2016,P,110
5/11/2016,14417,FB,5/20/2016,P,110
5/12/2016,14402,FB,5/20/2016,P,110
5/13/2016,14206,FB,5/20/2016,P,110
5/16/2016,14416,FB,5/20/2016,P,110
5/17/2016,14630,FB,5/20/2016,P,110
5/18/2016,14598,FB,5/20/2016,P,110
5/19/2016,14544,FB,5/20/2016,P,110
5/20/2016,14203,FB,5/20/2016,P,110
4/18/2016,32,FB,5/20/2016,P,111
4/19/2016,126,FB,5/20/2016,P,111
4/20/2016,164,FB,5/20/2016,P,111
4/21/2016,446,FB,5/20/2016,P,111
4/22/2016,472,FB,5/20/2016,P,111
4/25/2016,626,FB,5/20/2016,P,111
4/26/2016,593,FB,5/20/2016,P,111
4/27/2016,625,FB,5/20/2016,P,111
4/28/2016,884,FB,5/20/2016,P,111
4/29/2016,992,FB,5/20/2016,P,111
5/2/2016,1044,FB,5/20/2016,P,111
5/3/2016,1242,FB,5/20/2016,P,111
5/4/2016,1270,FB,5/20/2016,P,111
5/5/2016,1395,FB,5/20/2016,P,111
5/6/2016,1511,FB,5/20/2016,P,111
5/9/2016,1552,FB,5/20/2016,P,111
5/10/2016,1533,FB,5/20/2016,P,111
5/11/2016,1610,FB,5/20/2016,P,111
5/12/2016,1667,FB,5/20/2016,P,111
5/13/2016,1770,FB,5/20/2016,P,111
5/16/2016,2922,FB,5/20/2016,P,111
5/17/2016,3022,FB,5/20/2016,P,111
5/18/2016,3129,FB,5/20/2016,P,111
5/19/2016,3298,FB,5/20/2016,P,111
5/20/2016,3216,FB,5/20/2016,P,111
4/18/2016,76,FB,5/20/2016,P,112
4/19/2016,232,FB,5/20/2016,P,112
4/20/2016,461,FB,5/20/2016,P,112
4/21/2016,484,FB,5/20/2016,P,112
4/22/2016,492,FB,5/20/2016,P,112
4/25/2016,513,FB,5/20/2016,P,112
4/26/2016,488,FB,5/20/2016,P,112
4/27/2016,436,FB,5/20/2016,P,112
4/28/2016,694,FB,5/20/2016,P,112
4/29/2016,858,FB,5/20/2016,P,112
5/2/2016,1045,FB,5/20/2016,P,112
5/3/2016,1283,FB,5/20/2016,P,112
5/4/2016,1191,FB,5/20/2016,P,112
5/5/2016,1283,FB,5/20/2016,P,112
5/6/2016,1562,FB,5/20/2016,P,112
5/9/2016,1588,FB,5/20/2016,P,112
5/10/2016,1530,FB,5/20/2016,P,112
5/11/2016,1694,FB,5/20/2016,P,112
5/12/2016,1704,FB,5/20/2016,P,112
5/13/2016,1605,FB,5/20/2016,P,112
5/16/2016,2471,FB,5/20/2016,P,112
5/17/2016,2494,FB,5/20/2016,P,112
5/18/2016,2411,FB,5/20/2016,P,112
5/19/2016,2455,FB,5/20/2016,P,112
5/20/2016,2415,FB,5/20/2016,P,112
4/18/2016,53,FB,5/20/2016,P,113
4/19/2016,135,FB,5/20/2016,P,113
4/20/2016,289,FB,5/20/2016,P,113
4/21/2016,447,FB,5/20/2016,P,113
4/22/2016,523,FB,5/20/2016,P,113
4/25/2016,545,FB,5/20/2016,P,113
4/26/2016,541,FB,5/20/2016,P,113
4/27/2016,636,FB,5/20/2016,P,113
4/28/2016,1097,FB,5/20/2016,P,113
4/29/2016,1294,FB,5/20/2016,P,113
5/2/2016,1461,FB,5/20/2016,P,113
5/3/2016,2386,FB,5/20/2016,P,113
5/4/2016,2423,FB,5/20/2016,P,113
5/5/2016,2430,FB,5/20/2016,P,113
5/6/2016,3591,FB,5/20/2016,P,113
5/9/2016,3977,FB,5/20/2016,P,113
5/10/2016,3790,FB,5/20/2016,P,113
5/11/2016,3671,FB,5/20/2016,P,113
5/12/2016,3624,FB,5/20/2016,P,113
5/13/2016,3686,FB,5/20/2016,P,113
5/16/2016,4781,FB,5/20/2016,P,113
5/17/2016,4941,FB,5/20/2016,P,113
5/18/2016,5193,FB,5/20/2016,P,113
5/19/2016,5109,FB,5/20/2016,P,113
5/20/2016,5026,FB,5/20/2016,P,113
4/18/2016,33,FB,5/20/2016,P,114
4/19/2016,50,FB,5/20/2016,P,114
4/20/2016,65,FB,5/20/2016,P,114
4/21/2016,3105,FB,5/20/2016,P,114
4/22/2016,1607,FB,5/20/2016,P,114
4/25/2016,1702,FB,5/20/2016,P,114
4/26/2016,1728,FB,5/20/2016,P,114
4/27/2016,339,FB,5/20/2016,P,114
4/28/2016,955,FB,5/20/2016,P,114
4/29/2016,1033,FB,5/20/2016,P,114
5/2/2016,1111,FB,5/20/2016,P,114
5/3/2016,1221,FB,5/20/2016,P,114
5/4/2016,1143,FB,5/20/2016,P,114
5/5/2016,1220,FB,5/20/2016,P,114
5/6/2016,1407,FB,5/20/2016,P,114
5/9/2016,1457,FB,5/20/2016,P,114
5/10/2016,1612,FB,5/20/2016,P,114
5/11/2016,1737,FB,5/20/2016,P,114
5/12/2016,2604,FB,5/20/2016,P,114
5/13/2016,3398,FB,5/20/2016,P,114
5/16/2016,5020,FB,5/20/2016,P,114
5/17/2016,5488,FB,5/20/2016,P,114
5/18/2016,5641,FB,5/20/2016,P,114
5/19/2016,5803,FB,5/20/2016,P,114
5/20/2016,5749,FB,5/20/2016,P,114
4/3/2016,5812,FB,5/20/2016,P,115
4/4/2016,5939,FB,5/20/2016,P,115
4/5/2016,6020,FB,5/20/2016,P,115
4/6/2016,6142,FB,5/20/2016,P,115
4/7/2016,6158,FB,5/20/2016,P,115
4/8/2016,6176,FB,5/20/2016,P,115
4/11/2016,6303,FB,5/20/2016,P,115
4/12/2016,6314,FB,5/20/2016,P,115
4/13/2016,6583,FB,5/20/2016,P,115
4/14/2016,6564,FB,5/20/2016,P,115
4/15/2016,6605,FB,5/20/2016,P,115
4/18/2016,6559,FB,5/20/2016,P,115
4/19/2016,6874,FB,5/20/2016,P,115
4/20/2016,6860,FB,5/20/2016,P,115
4/21/2016,6869,FB,5/20/2016,P,115
4/22/2016,6965,FB,5/20/2016,P,115
4/25/2016,6948,FB,5/20/2016,P,115
4/26/2016,6570,FB,5/20/2016,P,115
4/27/2016,6537,FB,5/20/2016,P,115
4/28/2016,9429,FB,5/20/2016,P,115
4/29/2016,9893,FB,5/20/2016,P,115
5/2/2016,11283,FB,5/20/2016,P,115
5/3/2016,12210,FB,5/20/2016,P,115
5/4/2016,12201,FB,5/20/2016,P,115
5/5/2016,12365,FB,5/20/2016,P,115
5/6/2016,12812,FB,5/20/2016,P,115
5/9/2016,13327,FB,5/20/2016,P,115
5/10/2016,13422,FB,5/20/2016,P,115
5/11/2016,14742,FB,5/20/2016,P,115
5/12/2016,14851,FB,5/20/2016,P,115
5/13/2016,15158,FB,5/20/2016,P,115
5/16/2016,17696,FB,5/20/2016,P,115
5/17/2016,18978,FB,5/20/2016,P,115
5/18/2016,20308,FB,5/20/2016,P,115
5/19/2016,19122,FB,5/20/2016,P,115
5/20/2016,18146,FB,5/20/2016,P,115
4/18/2016,43,FB,5/20/2016,P,116
4/19/2016,74,FB,5/20/2016,P,116
4/20/2016,89,FB,5/20/2016,P,116
4/21/2016,127,FB,5/20/2016,P,116
4/22/2016,255,FB,5/20/2016,P,116
4/25/2016,316,FB,5/20/2016,P,116
4/26/2016,292,FB,5/20/2016,P,116
4/27/2016,290,FB,5/20/2016,P,116
4/28/2016,818,FB,5/20/2016,P,116
4/29/2016,1086,FB,5/20/2016,P,116
5/2/2016,2510,FB,5/20/2016,P,116
5/3/2016,1788,FB,5/20/2016,P,116
5/4/2016,1888,FB,5/20/2016,P,116
5/5/2016,2014,FB,5/20/2016,P,116
5/6/2016,3973,FB,5/20/2016,P,116
5/9/2016,4272,FB,5/20/2016,P,116
5/10/2016,4351,FB,5/20/2016,P,116
5/11/2016,5064,FB,5/20/2016,P,116
5/12/2016,5057,FB,5/20/2016,P,116
5/13/2016,5824,FB,5/20/2016,P,116
5/16/2016,7261,FB,5/20/2016,P,116
5/17/2016,7596,FB,5/20/2016,P,116
5/18/2016,8244,FB,5/20/2016,P,116
5/19/2016,8121,FB,5/20/2016,P,116
5/20/2016,7936,FB,5/20/2016,P,116
4/18/2016,47,FB,5/20/2016,P,117
4/19/2016,85,FB,5/20/2016,P,117
4/20/2016,99,FB,5/20/2016,P,117
4/21/2016,106,FB,5/20/2016,P,117
4/22/2016,300,FB,5/20/2016,P,117
4/25/2016,342,FB,5/20/2016,P,117
4/26/2016,351,FB,5/20/2016,P,117
4/27/2016,384,FB,5/20/2016,P,117
4/28/2016,1616,FB,5/20/2016,P,117
4/29/2016,2170,FB,5/20/2016,P,117
5/2/2016,2357,FB,5/20/2016,P,117
5/3/2016,2606,FB,5/20/2016,P,117
5/4/2016,3072,FB,5/20/2016,P,117
5/5/2016,3522,FB,5/20/2016,P,117
5/6/2016,4391,FB,5/20/2016,P,117
5/9/2016,4590,FB,5/20/2016,P,117
5/10/2016,4781,FB,5/20/2016,P,117
5/11/2016,5434,FB,5/20/2016,P,117
5/12/2016,5987,FB,5/20/2016,P,117
5/13/2016,6274,FB,5/20/2016,P,117
5/16/2016,7551,FB,5/20/2016,P,117
5/17/2016,9704,FB,5/20/2016,P,117
5/18/2016,9730,FB,5/20/2016,P,117
5/19/2016,9646,FB,5/20/2016,P,117
5/20/2016,9516,FB,5/20/2016,P,117
4/18/2016,5,FB,5/20/2016,P,118
4/19/2016,26,FB,5/20/2016,P,118
4/20/2016,61,FB,5/20/2016,P,118
4/21/2016,489,FB,5/20/2016,P,118
4/22/2016,495,FB,5/20/2016,P,118
4/25/2016,495,FB,5/20/2016,P,118
4/26/2016,494,FB,5/20/2016,P,118
4/27/2016,499,FB,5/20/2016,P,118
4/28/2016,1881,FB,5/20/2016,P,118
4/29/2016,1948,FB,5/20/2016,P,118
5/2/2016,2140,FB,5/20/2016,P,118
5/3/2016,2414,FB,5/20/2016,P,118
5/4/2016,2841,FB,5/20/2016,P,118
5/5/2016,3218,FB,5/20/2016,P,118
5/6/2016,3768,FB,5/20/2016,P,118
5/9/2016,3665,FB,5/20/2016,P,118
5/10/2016,3966,FB,5/20/2016,P,118
5/11/2016,4044,FB,5/20/2016,P,118
5/12/2016,4603,FB,5/20/2016,P,118
5/13/2016,5071,FB,5/20/2016,P,118
5/16/2016,6762,FB,5/20/2016,P,118
5/17/2016,7602,FB,5/20/2016,P,118
5/18/2016,8364,FB,5/20/2016,P,118
5/19/2016,8361,FB,5/20/2016,P,118
4/18/2016,13,FB,5/20/2016,P,119
4/19/2016,47,FB,5/20/2016,P,119
4/20/2016,65,FB,5/20/2016,P,119
4/21/2016,1077,FB,5/20/2016,P,119
4/22/2016,1087,FB,5/20/2016,P,119
4/25/2016,1092,FB,5/20/2016,P,119
4/26/2016,1092,FB,5/20/2016,P,119
4/27/2016,1097,FB,5/20/2016,P,119
4/28/2016,1808,FB,5/20/2016,P,119
4/29/2016,1717,FB,5/20/2016,P,119
5/2/2016,1828,FB,5/20/2016,P,119
5/3/2016,1882,FB,5/20/2016,P,119
5/4/2016,1996,FB,5/20/2016,P,119
5/5/2016,2740,FB,5/20/2016,P,119
5/6/2016,2816,FB,5/20/2016,P,119
5/9/2016,3253,FB,5/20/2016,P,119
5/10/2016,3342,FB,5/20/2016,P,119
5/11/2016,3637,FB,5/20/2016,P,119
5/12/2016,5546,FB,5/20/2016,P,119
5/13/2016,6288,FB,5/20/2016,P,119
5/16/2016,4933,FB,5/20/2016,P,119
